id,description,host_id,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighbourhood,latitude,longitude,property_type,room_type,accommodates,Accomodation Bin,bathrooms_text,bathrooms,private_shared,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
22898027,"Welcome to Our 2-Floor Apartment, With A Roof Terrace And An Open Fireplace. The Apartment is Located in the Trendy Area Midsommarkransen, With A Big Park in Front, Used Both for Picnicers and Has A Popular Playground.  Supermarket is Across The Park, 200 meters away and the metro station 400 meters.  You'll Find Cafes, Restaurants, Bakeries, Vintage and Second Hand Shops in The Area, And We Think Youâ € ™ ll Truly Enjoy Your Stay.  Our Guests Are Mostly Families (Minimum Age 27 Years Old ).  Welcome!    The space   Spacious, Light, 2-Foor and 5-Room Apartment for up to 8 person. IT IS LOCATED IN THE TWO TOP FLOORS OF THE HOUSE (Built 1940), With A Private Roof Terrace That You Reach from the Kitchen and Livingroom That Both Are Upstairs.   This is the Very Heart of Midsommarkransen With All Restaurants and Livelihood of the Area Just Outside The Door, Yet You Wonâ € ™ t Hear A Thing From The Park Or The Street Since The Apartment Is Turned South",14567667,"Stockholm, Stockholm County, Sweden",within an hour,100%,100%,t,1,HÃ¤gersten-Liljeholmens,59.30114,18.00487,Entire loft,Entire home/apt,6,4 to 6 People,1.5 baths,1.5,Private,3,4,"[""Iron"", ""Elevator"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""High chair"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dishwasher"", ""Indoor fireplace"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Cable TV"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Private patio or balcony"", ""Bathtub"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Private fenced garden or backyard"", ""Host greets you"", ""Room-darkening shades"", ""Hair dryer"", ""TV with standard cable"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""BBQ grill"", ""Heating"", ""Carbon monoxide alarm""]",166.83,4,30,0,0,0,22,29,4.97,4.97,4.97,5,5,4.93,4.86,f
22917023,A quiet nice room in town.,9461743,"Stockholm, Sweden",N/A,N/A,N/A,f,1,Ã–stermalms,59.34404,18.08491,Private room in rental unit,Private room,1,1 Person,1 shared bath,1,Shared,,1,"[""Elevator"", ""Wifi"", ""TV"", ""Kitchen"", ""Shampoo""]",139.02,2,14,0,0,0,0,0,,,,,,,,f
22921177,"Very nice and newly produced Studio Apartment With One Room Located in the Quiet and Peaceful Suburban Town Bromma. Just 5 minutes from the Metro Station Which Takes You to The Central of Stockholm in About 20 minutes.   The Size of the Apartment is 31 Square Meters. Itâ € ™ s Equipped With A Spacious Bathroom With A Bath Tub, A 140 cm Bed, Sofa (2 Meters Width) and A 55 inch TV. All New Furnitures sine in just moved here. Cable TV and Streaming Services With Hundreds Of Movies And Series Is Also Included As Well As Free Wi-Fi. Laundry Room Close to The Apartment.   The Area of ​​Bromma is Filled with Green Spots, Nice Walking Strolls and A Bunch of Restaurants.   A PERFECT AND FRESH APARTMENT FOR A COUPLE OR A SINGLE PERSON!    The space   Nearby in the Bromma-Area You Will Find Lotâ € ™ s of Very Nice Beaches Such AS:   1. Solviksbadet  2. Ã ""ngbybadet  3. Canaanbadet  4. HÃ¤sselby beach Havsbad   Furthermore thereâ € ™ s a",71529322,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,f,1,Bromma,59.34062,17.92883,Entire rental unit,Entire home/apt,3,2 to 3 People,1.5 baths,1.5,Private,1,1,"[""Iron"", ""Wifi"", ""Microwave"", ""Coffee maker"", ""Long term stays allowed"", ""Backyard"", ""Extra pillows and blankets"", ""Cable TV"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""Shower gel"", ""Cooking basics"", ""Oven"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Room-darkening shades"", ""Hair dryer"", ""TV with standard cable"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Breakfast"", ""BBQ grill"", ""Heating"", ""Single level home""]",62.56,3,1125,0,0,0,0,13,4.62,4.92,4.46,4.77,5,4.46,4.77,f
22957473,"Comfortable in the Center of Stockholm. Maybe Note The Fanciest Area (Buildings From 1990â € ™ s) But Really Convenient To Get to Everything by Foot Or Busses / MetroS.  Bed Linen, Towels and Breakfast included.    The space   Three Bedroom Apartment.  In Will Make The Bed / Beds For You In One Of Them Depending On Who You Are: Alone Traveler, Couple, Parent / Child.    Guest Access   You are welcome to have breakfast (included) in the kitchen.  WE SHARE BATHROOM BE THERE ARE TWO TOILETS.  <BR / >  Other thing to note   You should not be allergic to cats. We have a Quiet and Shy Cat, Electra.",105330509,"Stockholm, Stockholm County, Sweden",within a day,100%,63%,f,2,SÃ¶dermalms,59.31016,18.06009,Private room in rental unit,Private room,2,2 to 3 People,1.5 shared baths,1.5,Shared,1,1,"[""Iron"", ""Elevator"", ""Wifi"", ""Dining table"", ""Microwave"", ""Dryer"", ""Patio or balcony"", ""Freezer"", ""Cleaning before checkout"", ""Wine glasses"", ""Hot water kettle"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""TV"", ""Shower gel"", ""Cooking basics"", ""Oven"", ""Stove"", ""Shampoo"", ""Toaster"", ""Hot water"", ""Hangers"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Conditioner"", ""Breakfast"", ""Cleaning products"", ""Heating"", ""Washer"", ""Air conditioning"", ""Dishwasher""]",41.71,1,4,0,0,0,0,4,5,5,5,4.75,5,5,5,f
23003949,A Single Room.,17078262,"Stockholm, Sweden",within a few hours,100%,N/A,f,2,SkÃ¤rholmens,59.28204,17.8961,Shared room in residential home,Shared room,1,1 Person,2 shared baths,2,Shared,1,1,"[""Iron"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Dryer"", ""Washer"", ""Carbon monoxide alarm""]",45.88,2,1125,28,58,88,363,0,,,,,,,,f
23021192,"This is a private apartment 3mins away from HÃ¶gdalen station. And 15mins Away from the Central City of Stockholm. The Building Is Fresh and Newly Built With An Open Layout In Top Condition With Big Balcony And Big Windows. That includes modern Kitchen and Bathroom. IT IS EQUPPED WITH A Brand New Furniture   The Apartment is One Flat and Well Planned. Itâ € ™ s Spacious with 2 Big Windows, IT BECOMES BRIGHT AND IN THE NIGHT IT BECOMES COZY.  THE KITCHEN IS FULLY EQUPPED WITH ALL THE STUFF YOU Needed    The Space < / b>  â € ¢ 15mins from central station  â € ¢ 12mins from Old Town (Old Town) station    Other thing to note  < BR /> Itâ € ™ s Strictly No Visitors Allowed. Only The One Whoâ € ™ s BOOKED ARE ALLOWED TO GO IN AND OUT THE APARTMENT. NO ONE ELSE. There is a Front Camera When You Enter The Apartment Just To Secure That Apartment Is Only Being Use By 2 Or Maximum 3 People. DISSRECTING THIS RULE CAN TERMATE YOUR BOOKING.",35938108,"Stockholm, Stockholm County, Sweden",within a day,100%,N/A,f,1,Enskede-Ã…rsta-VantÃ¶rs,59.26467,18.04024,Entire condominium (condo),Entire home/apt,2,2 to 3 People,1 bath,1,Private,1,1,"[""Smoke alarm"", ""Hangers"", ""Wifi"", ""Elevator"", ""Hair dryer"", ""TV with standard cable"", ""Essentials"", ""Kitchen"", ""Cable TV"", ""Smart lock"", ""Shampoo"", ""Heating"", ""Dryer"", ""Washer"", ""Dedicated workspace""]",118.17,3,5,29,59,89,269,20,4.7,4.7,4.75,4.65,4.85,4.8,4.8,t
23082201,"Spacious House in Popular Aspudden. 4 Bedroom House with Beds for 7. Close to Nature and Only 10 Minsby Metro To City Center.   We Love Our House and Hope You Will Do The Same! Our guests appreciate the quiet neighborhood in a cul-de-sac street, yet Within Walking Distance from Bustling SÃ¶dermalm. VISITING CHILDREN ENJOY SEEING SQUIRRELS IN THE TREES, BUT ALSO TO JUMUM ON THE TRAMPOLINE.   IT'S ALSO CLOSE TO BOTH THE HIGHWAY (E4) AND TO THE Underground Station Aspudden.    The space   This is Our Private Home, That We Clean Out When We Are Not Around, And We Will Live Abroad The First Half Of 2019. IT IS PERFECT FOR A FAMILY WITH CHILDREN. One bedroom has a queen size bed. On The Same Floor There Is Our Youngest Girls' Room With A Bunk Bed, A Small Play Area And A Lot of Dress-Up Clothes, From Princess To Batman. Downstairs Our Boys Had Their Bedrooms, One With A Bunk Bed And One With A Single Bed. Here you Also Find a Large and Bright Study, Where",23841412,"Stockholm, Stockholm County, Sweden",within an hour,100%,0%,f,1,HÃ¤gersten-Liljeholmens,59.30803,18.00149,Entire residential home,Entire home/apt,6,4 to 6 People,2 baths,2,Private,4,5,"[""Iron"", ""Private entrance"", ""Wifi"", ""Fire extinguisher"", ""Pack \u2019n play/Travel crib"", ""Microwave"", ""High chair"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dryer"", ""Indoor fireplace"", ""Pool"", ""Long term stays allowed"", ""Backyard"", ""Lockbox"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""TV"", ""Oven"", ""Cooking basics"", ""Stove"", ""Free parking on premises"", ""Hot water"", ""Hangers"", ""Room-darkening shades"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""BBQ grill"", ""Heating"", ""Washer"", ""Dishwasher""]",278.05,2,200,5,5,5,5,3,5,5,5,5,5,5,4.5,f
23084575,"Built in 1924, Our Recently Updated Townhouse Was Featured in the January 2018 Issue of the magazine ""SkÃ¶na home.""  The House is Walking Distance to Beach, Bakeries and Cafes of Ã ... Lsten in Bromma. < BR />  Getting to Downtown Stockholm Is Easy, Choose Between The Tram to Downtown (An Easy 2 Minute Walk) Or A Stress-Free 10-Minute Drive.  Outdoor Amenities Include A Large Yard With Swings, Sandbox, BBQ, Patio With Large Table, Fruit Trees, Play-House and Fire Pit.  Fiber Internet, Wifi, And Sonos.",56928887,"Stockholm, Stockholm County, Sweden",within an hour,100%,100%,f,1,Bromma,59.3187,17.95141,Entire residential home,Entire home/apt,7,7 to 9 People,2 baths,2,Private,4,4,"[""Iron"", ""Private entrance"", ""Wifi"", ""Fire extinguisher"", ""Dryer"", ""Indoor fireplace"", ""Security cameras on property"", ""Backyard"", ""Lockbox"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Shampoo"", ""Free parking on premises"", ""Hot water"", ""Hangers"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Carbon monoxide alarm""]",250.24,5,14,0,3,3,12,7,5,5,5,5,5,5,4.86,t
23086418,Very Close To Both The Metro And The Commuter Train!  Only 15 Minutes Ride To Stockholm Central!   Just A Few Minutes Walk To Farsta Centrum Where U Have About 200 Stores For All Kinds Of Shopping !   Long-Term Stays Are Welcomed At A Discount.    Guest Access   Kitchen  Bathroom  Living Room  and balcony!   Free Wi-Fi    Other thing to note   IT IS Important to Make Sure THAT THE OUTER DOOR IS PROBABLY CLOSED ESPECIALLY WHEN LEAVING THE APARTMENT.,78787853,"Stockholm, Stockholm County, Sweden",within a few hours,100%,100%,t,1,Farsta,59.23962,18.10708,Private room in rental unit,Private room,1,1 Person,1 shared bath,1,Shared,1,1,"[""Iron"", ""Elevator"", ""Wifi"", ""Dining table"", ""Lock on bedroom door"", ""Free street parking"", ""Luggage dropoff allowed"", ""Lake access"", ""Microwave"", ""Coffee maker"", ""Baby monitor"", ""Dryer"", ""Freezer"", ""Dedicated workspace: desk"", ""Beachfront"", ""Shared patio or balcony"", ""Long term stays allowed"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Lockbox"", ""Refrigerator"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Waterfront"", ""Oven"", ""Cooking basics"", ""Stove"", ""Clothing storage: dresser and closet"", ""Free parking on premises"", ""Hot water"", ""Portable fans"", ""Hangers"", ""Room-darkening shades"", ""Essentials"", ""Kitchen"", ""Cleaning products"", ""Heating"", ""Ethernet connection"", ""Washer"", ""Toaster""]",64.51,2,1125,27,57,87,267,66,4.88,4.94,4.85,4.98,4.95,4.68,4.83,f
23124334,"A City Near Apartment. Peak Freshness. Only 200 meters to Train Station Ã ... Rstaberg, Three Stops From The City Center.  The Apartment Is Light, Two Bedrooms, Balcony and Shower. Everything New, With TV, Wifi, Dishwasher, Washing Machine.  King size bed in a separate bed room, big bed in the other, mattress and / or sofa in The Living Room.  Close to Restaurants, City Beach and Supermarket on Liljeholmskajen, 15 minute walk to Hornstull With Pubs, Bars and Cafe S.Easy and Close Walk (15 m) to Södmalm   << B> The Space   You have access to the Entire Apartment, including a big balcony.",4794096,Stockholm,N/A,N/A,0%,f,1,HÃ¤gersten-Liljeholmens,59.30207,18.03154,Entire rental unit,Entire home/apt,4,4 to 6 People,1 bath,1,Private,2,2,"[""Iron"", ""Elevator"", ""Wifi"", ""Fire extinguisher"", ""Microwave"", ""High chair"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Dryer"", ""Patio or balcony"", ""Refrigerator"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""TV"", ""Oven"", ""Cooking basics"", ""Stove"", ""Hot water"", ""Room-darkening shades"", ""Crib"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Single level home"", ""Dishwasher""]",208.54,6,16,23,53,83,358,6,5,5,4.8,5,5,4.4,4.8,f
23148480,"This is a Very Rare Find - An Apartment That Sleps Up To 4 Guests In Literally The Most Central Possible Location - Slussen, SÃ¶dermalm!   You are surrounded by Designer Shops, Cozy Shops, Cafes, Second Hand Shopping, Cafes, Restaurants, Creative Bars and So Much more. All of this is just footsteps from your Doorstep. AND YOU ARE PERCHED ON THE 4TH LEVEL ON A SIDE STREET SO THERE IS MINIMAL NOISE.   Our Favorite Things About The Apartment: Balcony, Wooden Table, Art Deco Couch and Fireplace.    The space   This Beautiful Apartment is what airbnb is made for. Literally a home away from home. DECORATED WITH COZY FURNISHINGS, HAS AN AMAZING BALCONY FOR LATE SUMMER EVENINGS AND IN AN AMAZING LOCATION (TRUST US HERE) - YOUR TRIP TO STOCKHOLM WILL BE PERFECT.   The Apartment has a Full Kitchen and The Bathroom A Freestanding Bath. Towels and Sheets Are Included As Well As Instant Coffee and Tea. The Bedroom Has A Comfy Bed and A Desk for Working",33455180,"Stockholm, Stockholm County, Sweden",N/A,N/A,N/A,t,1,SÃ¶dermalms,59.31946,18.07151,Entire rental unit,Entire home/apt,3,2 to 3 People,1 bath,1,Private,1,2,"[""Iron"", ""Elevator"", ""Wifi"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Patio or balcony"", ""Indoor fireplace"", ""Long term stays allowed"", ""Lockbox"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Dishes and silverware"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Dishwasher""]",122.2,2,1124,0,0,0,0,26,4.81,4.96,4.58,4.69,4.96,5,4.77,t
23187945,"Cosy Studio in Central SÃ¶dermalm.  IT HAS A FULLY EQUPPED KITCHEN AND SEPERATE SLEEPING AREA. THERE IS A SOFA THAT TURNS INTO A DOUBLE BED.  WiFi AND TV IS INCLUDED AND THAT IS ALSO HDMI CABLE THAT YOU CAN USE TO CONNECT COMPUTER OR OTHER APPLIANCES TO THE TV.   THE AREA Sofo in Södermalm Is Well Known for Both Culture, Food and Drinks.  Metro Is Around The Corner and Will Take You to The City Central In Less Than 3 minutes.   Big Welcome!    Other thing to note < / b>  The Garbage Room is the Door to the Right When You Enter The Building. You have to use the White Pad to Open the Door. The Laundry Room is the Small Door to the Left After The Small Stairs. AGAIN YOU USE THE WHITE PAD TO OPEN THE DOOR. The White Pad Also Opens The Entrance After 22:00 When The Code Doesnâ € ™ t Work",99316408,"Stockholm, Stockholm County, Sweden",within an hour,100%,0%,t,1,SÃ¶dermalms,59.31425,18.0763,Entire rental unit,Entire home/apt,4,4 to 6 People,1 bath,1,Private,1,2,"[""Iron"", ""Elevator"", ""Wifi"", ""Fire extinguisher"", ""Coffee maker"", ""Dryer"", ""Long term stays allowed"", ""Lockbox"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Dishes and silverware"", ""TV"", ""Oven"", ""Cooking basics"", ""Stove"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Hair dryer"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Carbon monoxide alarm""]",166.83,2,1125,0,0,0,180,149,4.72,4.77,4.7,4.9,4.89,4.95,4.59,f
23195186,"A Duplex of About 100 m2 in the Heart of the Old City of Stockholm in Old Town. 100 meters from the Royal Palace and Nobel Museum.    The space   My Home is on 2 floors. Very Large Kitchen Located On The 1st Floor.  Beautiful Living Room, 1 Bedroom and 1 Children's Room. Bathroom with Bath and WC.    Guest Access   Access to the Entire Dwelling, Only 2 Private Closets.",127854,"Bois-Colombes, ÃŽle-de-France, France",N/A,N/A,100%,f,1,SÃ¶dermalms,59.32604,18.06844,Entire rental unit,Entire home/apt,5,4 to 6 People,1 bath,1,Private,2,3,"[""Wifi"", ""Microwave"", ""Coffee maker"", ""Window guards"", ""Dryer"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dedicated workspace"", ""Bed linens"", ""Smoke alarm"", ""Dishes and silverware"", ""Bathtub"", ""Oven"", ""Cooking basics"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Pocket wifi"", ""Essentials"", ""Kitchen"", ""Heating"", ""Washer"", ""Dishwasher""]",258.31,3,1125,0,0,0,0,56,4.75,4.79,4.77,4.48,4.55,4.95,4.63,t
23205793,"The Perfect Hideaway! Charming Historic, Completely Renovated Wooden House With Great Views Over Lake Meashare. New England Meets Scandinavian design. Only 10min by Tube to the Inner City Yet Only 100m to the Sandy Beach! Best of the Most Beautiful City in Europe - City Trip and Relaxation in Nature. By The Water OR in the Forest, All At Your Doorstep!  Vom GemÃ¼tlichen WeiÃÿen Haus Sind es Nur 10min in Die Innenstadt Mit der Bahn und Weniger ALS 100m Bis Zum Beach. Es Liegt im Wald mit seeblick.    The space   Our house is the perfect hideaway and the perfect location for A City Trip and Relaxation in nature. View to the Lake and Nature Reserve Next Door. Tube Station To Town Is Just 350m Away and Takes You Into The Heart Of Europe's Most Beautiful City In During 15 Minutes  Unser Haus Liegt Eingebettet Im Grids und Bietet Dennoch Seeblick. ES GIBT Mehrere Badeseen in unmittel bars Umgebung. Einfach Mit Unseren FahrrÃ¤dern Hinradeln Oder mit them Sup Ã¼ber it Mä¤",63051888,"Leipzig, Saxony, Germany",within an hour,100%,100%,f,3,Bromma,59.33682,17.90194,Entire residential home,Entire home/apt,3,2 to 3 People,1 bath,1,Private,1,3,"[""Iron"", ""Private entrance"", ""Wifi"", ""Fire extinguisher"", ""Free street parking"", ""Luggage dropoff allowed"", ""Children\u2019s books and toys"", ""Dryer"", ""Beachfront"", ""Long term stays allowed"", ""Lockbox"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Shampoo"", ""Hot water"", ""Hangers"", ""Hair dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Heating"", ""Washer"", ""Carbon monoxide alarm""]",261.37,7,45,0,0,0,101,1,5,5,4,5,5,5,5,f
